"","country","date","continent","population","vaccines","total_vaccinations_per_hundred","value","n_tweets"
"292","Algeria",2021-01-14,"Africa",43984569,"Sputnik V",0,0,1
"293","Algeria",2021-01-15,"Africa",43984569,"Sputnik V",0,0,1
"294","Algeria",2021-01-16,"Africa",43984569,"Sputnik V",0,0,1
"295","Algeria",2021-01-17,"Africa",43984569,"Sputnik V",0,0,1
"296","Algeria",2021-01-18,"Africa",43984569,"Sputnik V",0,0,1
"297","Algeria",2021-01-19,"Africa",43984569,"Sputnik V",0,0,1
"298","Algeria",2021-01-20,"Africa",43984569,"Sputnik V",0,0,1
"299","Algeria",2021-01-21,"Africa",43984569,"Sputnik V",0,0,1
"300","Algeria",2021-01-22,"Africa",43984569,"Sputnik V",0,0,1
"301","Algeria",2021-01-23,"Africa",43984569,"Sputnik V",0,0,1
"302","Algeria",2021-01-24,"Africa",43984569,"Sputnik V",0,0,1
"303","Algeria",2021-01-25,"Africa",43984569,"Sputnik V",0,0,1
"304","Algeria",2021-01-26,"Africa",43984569,"Sputnik V",0,0,1
"305","Algeria",2021-01-27,"Africa",43984569,"Sputnik V",0,0,1
"306","Algeria",2021-01-28,"Africa",43984569,"Sputnik V",0,0,1
"307","Algeria",2021-01-29,"Africa",43984569,"Sputnik V",0,0,1
"308","Algeria",2021-01-30,"Africa",43984569,"Sputnik V",0,0,1
"309","Algeria",2021-01-31,"Africa",43984569,"Sputnik V",0,0,1
"310","Algeria",2021-02-01,"Africa",43984569,"Sputnik V",0.01,0,1
"311","Algeria",2021-02-02,"Africa",43984569,"Sputnik V",0.02,0,1
"312","Algeria",2021-02-03,"Africa",43984569,"Sputnik V",0.02,0,1
"313","Algeria",2021-02-04,"Africa",43984569,"Sputnik V",0.03,0,1
"314","Algeria",2021-02-05,"Africa",43984569,"Sputnik V",0.04,0,1
"315","Algeria",2021-02-06,"Africa",43984569,"Sputnik V",0.05,0,1
"316","Algeria",2021-02-07,"Africa",43984569,"Sputnik V",0.05,0,1
"317","Algeria",2021-02-08,"Africa",43984569,"Sputnik V",0.06,0,1
"318","Algeria",2021-02-09,"Africa",43984569,"Sputnik V",0.07,0,1
"319","Algeria",2021-02-10,"Africa",43984569,"Sputnik V",0.08,0,1
"320","Algeria",2021-02-11,"Africa",43984569,"Sputnik V",0.09,0,1
"321","Algeria",2021-02-12,"Africa",43984569,"Sputnik V",0.1,0,1
"322","Algeria",2021-02-13,"Africa",43984569,"Sputnik V",0.11,0,1
"323","Algeria",2021-02-14,"Africa",43984569,"Sputnik V",0.11,0,1
"324","Algeria",2021-02-15,"Africa",43984569,"Sputnik V",0.12,0,1
"325","Algeria",2021-02-16,"Africa",43984569,"Sputnik V",0.13,0,1
"326","Algeria",2021-02-17,"Africa",43984569,"Sputnik V",0.14,0,1
"327","Algeria",2021-02-18,"Africa",43984569,"Sputnik V",0.15,0,1
"328","Algeria",2021-02-19,"Africa",43984569,"Sputnik V",0.17,0,1
"329","Algeria",2021-02-20,"Africa",43984569,"Sputnik V",0.17,0,1
"330","Algeria",2021-02-21,"Africa",43984569,"Sputnik V",0.17,0,1
"331","Algeria",2021-02-22,"Africa",43984569,"Sputnik V",0.17,0,1
"332","Algeria",2021-02-23,"Africa",43984569,"Sputnik V",0.17,0,1
"333","Algeria",2021-02-24,"Africa",43984569,"Sputnik V",0.17,0,1
"334","Algeria",2021-02-25,"Africa",43984569,"Sputnik V",0.17,0,1
"335","Algeria",2021-02-26,"Africa",43984569,"Sputnik V",0.17,0,1
"336","Algeria",2021-02-27,"Africa",43984569,"Sputnik V",0.17,0,1
"337","Algeria",2021-02-28,"Africa",43984569,"Sputnik V",0.17,0,1
"338","Algeria",2021-03-01,"Africa",43984569,"Sputnik V",0.17,0,1
"339","Algeria",2021-03-02,"Africa",43984569,"Sputnik V",0.17,0,1
"340","Algeria",2021-03-03,"Africa",43984569,"Sputnik V",0.17,0,1
"341","Algeria",2021-03-04,"Africa",43984569,"Sputnik V",0.17,0,1
"342","Algeria",2021-03-05,"Africa",43984569,"Sputnik V",0.17,0,1
"343","Algeria",2021-03-06,"Africa",43984569,"Sputnik V",0.17,0,1
"344","Algeria",2021-03-07,"Africa",43984569,"Sputnik V",0.17,0,1
"345","Algeria",2021-03-08,"Africa",43984569,"Sputnik V",0.17,0,1
"346","Algeria",2021-03-09,"Africa",43984569,"Sputnik V",0.17,0,1
"347","Algeria",2021-03-10,"Africa",43984569,"Sputnik V",0.17,0,1
"348","Algeria",2021-03-11,"Africa",43984569,"Sputnik V",0.17,0,1
"349","Algeria",2021-03-12,"Africa",43984569,"Sputnik V",0.17,0,1
"350","Algeria",2021-03-13,"Africa",43984569,"Sputnik V",0.17,0,1
"351","Algeria",2021-03-14,"Africa",43984569,"Sputnik V",0.17,0,1
"352","Algeria",2021-03-15,"Africa",43984569,"Sputnik V",0.17,0,1
"353","Algeria",2021-03-16,"Africa",43984569,"Sputnik V",0.17,0,1
"354","Algeria",2021-03-17,"Africa",43984569,"Sputnik V",0.17,0,1
"355","Algeria",2021-03-18,"Africa",43984569,"Sputnik V",0.17,0,1
"356","Algeria",2021-03-19,"Africa",43984569,"Sputnik V",0.17,0,1
"357","Algeria",2021-03-20,"Africa",43984569,"Sputnik V",0.17,0,1
"358","Algeria",2021-03-21,"Africa",43984569,"Sputnik V",0.17,0,1
"359","Algeria",2021-03-22,"Africa",43984569,"Sputnik V",0.17,0,1
"360","Algeria",2021-03-23,"Africa",43984569,"Sputnik V",0.17,0,1
"361","Algeria",2021-03-24,"Africa",43984569,"Sputnik V",0.17,0,1
"362","Algeria",2021-03-25,"Africa",43984569,"Sputnik V",0.17,0,1
"363","Algeria",2021-03-26,"Africa",43984569,"Sputnik V",0.17,0,1
"364","Algeria",2021-03-27,"Africa",43984569,"Sputnik V",0.17,0,1
"365","Algeria",2021-03-28,"Africa",43984569,"Sputnik V",0.17,0,1
"366","Algeria",2021-03-29,"Africa",43984569,"Sputnik V",0.17,0,1
"367","Algeria",2021-03-30,"Africa",43984569,"Sputnik V",0.17,0,1
"368","Algeria",2021-03-31,"Africa",43984569,"Sputnik V",0.17,0,1
"369","Algeria",2021-04-01,"Africa",43984569,"Sputnik V",0.17,0,1
"370","Algeria",2021-04-02,"Africa",43984569,"Sputnik V",0.17,0,1
"371","Algeria",2021-04-03,"Africa",43984569,"Sputnik V",0.17,0,1
"372","Algeria",2021-04-04,"Africa",43984569,"Sputnik V",0.17,0,1
"373","Algeria",2021-04-05,"Africa",43984569,"Sputnik V",0.17,0,1
"374","Algeria",2021-04-06,"Africa",43984569,"Sputnik V",0.17,0,1
"375","Algeria",2021-04-07,"Africa",43984569,"Sputnik V",0.17,0,1
"376","Algeria",2021-04-08,"Africa",43984569,"Sputnik V",0.17,3.06349206349206,1
"377","Algeria",2021-04-09,"Africa",43984569,"Sputnik V",0.17,0,1
"378","Algeria",2021-04-10,"Africa",43984569,"Sputnik V",0.17,0,1
"379","Algeria",2021-04-11,"Africa",43984569,"Sputnik V",0.17,0,1
"380","Algeria",2021-04-12,"Africa",43984569,"Sputnik V",0.17,0,1
"381","Algeria",2021-04-13,"Africa",43984569,"Sputnik V",0.17,0,1
"382","Algeria",2021-04-14,"Africa",43984569,"Sputnik V",0.17,0,1
"383","Algeria",2021-04-15,"Africa",43984569,"Sputnik V",0.17,0,1
"384","Algeria",2021-04-16,"Africa",43984569,"Sputnik V",0.17,0,1
"385","Algeria",2021-04-17,"Africa",43984569,"Sputnik V",0.17,0,1
"386","Algeria",2021-04-18,"Africa",43984569,"Sputnik V",0.17,0,1
"387","Algeria",2021-04-19,"Africa",43984569,"Sputnik V",0.17,0,1
"388","Algeria",2021-04-20,"Africa",43984569,"Sputnik V",0.17,0,1
"389","Algeria",2021-04-21,"Africa",43984569,"Sputnik V",0.17,0,1
"390","Algeria",2021-04-22,"Africa",43984569,"Sputnik V",0.17,0,1
"391","Andorra",2020-12-14,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"392","Andorra",2020-12-15,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"393","Andorra",2020-12-16,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"394","Andorra",2020-12-17,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"395","Andorra",2020-12-18,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"396","Andorra",2020-12-19,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"397","Andorra",2020-12-20,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"398","Andorra",2020-12-21,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"399","Andorra",2020-12-22,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"400","Andorra",2020-12-23,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"401","Andorra",2020-12-24,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"402","Andorra",2020-12-25,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"403","Andorra",2020-12-26,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"404","Andorra",2020-12-27,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"405","Andorra",2020-12-28,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"406","Andorra",2020-12-29,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"407","Andorra",2020-12-30,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"408","Andorra",2020-12-31,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"409","Andorra",2021-01-01,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"410","Andorra",2021-01-02,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"411","Andorra",2021-01-03,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"412","Andorra",2021-01-04,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"413","Andorra",2021-01-05,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"414","Andorra",2021-01-06,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"415","Andorra",2021-01-07,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"416","Andorra",2021-01-08,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"417","Andorra",2021-01-09,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"418","Andorra",2021-01-10,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"419","Andorra",2021-01-11,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"420","Andorra",2021-01-12,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"421","Andorra",2021-01-13,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"422","Andorra",2021-01-14,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"423","Andorra",2021-01-15,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"424","Andorra",2021-01-16,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"425","Andorra",2021-01-17,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"426","Andorra",2021-01-18,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"427","Andorra",2021-01-19,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"428","Andorra",2021-01-20,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"429","Andorra",2021-01-21,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"430","Andorra",2021-01-22,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"431","Andorra",2021-01-23,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"432","Andorra",2021-01-24,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0,0,1
"433","Andorra",2021-01-25,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0.75,0,1
"434","Andorra",2021-01-26,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0.83,0,1
"435","Andorra",2021-01-27,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",0.92,0,1
"436","Andorra",2021-01-28,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1,0,1
"437","Andorra",2021-01-29,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.09,0,1
"438","Andorra",2021-01-30,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.17,0,1
"439","Andorra",2021-01-31,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.26,0,1
"440","Andorra",2021-02-01,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.34,0,1
"441","Andorra",2021-02-02,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.42,0,1
"442","Andorra",2021-02-03,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.49,0,1
"443","Andorra",2021-02-04,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.55,0,1
"444","Andorra",2021-02-05,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.61,0,1
"445","Andorra",2021-02-06,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.66,0,1
"446","Andorra",2021-02-07,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.71,0,1
"447","Andorra",2021-02-08,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.74,0,1
"448","Andorra",2021-02-09,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.78,0,1
"449","Andorra",2021-02-10,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.78,0,1
"450","Andorra",2021-02-11,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",1.78,0,1
"451","Andorra",2021-02-12,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.1,0,1
"452","Andorra",2021-02-13,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.19,0,1
"453","Andorra",2021-02-14,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.3,0,1
"454","Andorra",2021-02-15,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.41,0,1
"455","Andorra",2021-02-16,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.53,0,1
"456","Andorra",2021-02-17,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.66,0,1
"457","Andorra",2021-02-18,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.78,0,1
"458","Andorra",2021-02-19,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.78,0,1
"459","Andorra",2021-02-20,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.86,0,1
"460","Andorra",2021-02-21,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",2.95,0,1
"461","Andorra",2021-02-22,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.03,0,1
"462","Andorra",2021-02-23,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.11,0,1
"463","Andorra",2021-02-24,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.11,0,1
"464","Andorra",2021-02-25,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.16,0,1
"465","Andorra",2021-02-26,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.27,0,1
"466","Andorra",2021-02-27,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.35,0,1
"467","Andorra",2021-02-28,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.44,0,1
"468","Andorra",2021-03-01,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.55,0,1
"469","Andorra",2021-03-02,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.66,0,1
"470","Andorra",2021-03-03,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.79,0,1
"471","Andorra",2021-03-04,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",3.92,0,1
"472","Andorra",2021-03-05,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",4.06,0,1
"473","Andorra",2021-03-06,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",4.2,0,1
"474","Andorra",2021-03-07,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",4.34,0,1
"475","Andorra",2021-03-08,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",4.67,0,1
"476","Andorra",2021-03-09,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",4.91,0,1
"477","Andorra",2021-03-10,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",6.36,0,1
"478","Andorra",2021-03-11,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",6.81,0,1
"479","Andorra",2021-03-12,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",7.36,0,1
"480","Andorra",2021-03-13,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",8.03,0,1
"481","Andorra",2021-03-14,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",8.8,0,1
"482","Andorra",2021-03-15,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",10.82,0,1
"483","Andorra",2021-03-16,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",11.62,0,1
"484","Andorra",2021-03-17,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",12.34,0,1
"485","Andorra",2021-03-18,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",12.98,0,1
"486","Andorra",2021-03-19,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",12.98,0,1
"487","Andorra",2021-03-20,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",12.98,0,1
"488","Andorra",2021-03-21,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",12.98,0,1
"489","Andorra",2021-03-22,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",13.13,0,1
"490","Andorra",2021-03-23,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",13.41,0,1
"491","Andorra",2021-03-24,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",13.67,0,1
"492","Andorra",2021-03-25,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",13.94,0,1
"493","Andorra",2021-03-26,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",14.19,0,1
"494","Andorra",2021-03-27,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",14.44,0,1
"495","Andorra",2021-03-28,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",14.7,0,1
"496","Andorra",2021-03-29,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",14.95,0,1
"497","Andorra",2021-03-30,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",15.21,0,1
"498","Andorra",2021-03-31,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",15.46,0,1
"499","Andorra",2021-04-01,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",15.72,0,1
"500","Andorra",2021-04-02,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",15.97,0,1
"501","Andorra",2021-04-03,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",16.23,0,1
"502","Andorra",2021-04-04,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",16.23,0,1
"503","Andorra",2021-04-05,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",19.76,0,1
"504","Andorra",2021-04-06,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",20.52,0,1
"505","Andorra",2021-04-07,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",21.3,0,1
"506","Andorra",2021-04-08,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",22.1,0,1
"507","Andorra",2021-04-09,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",22.92,0,1
"508","Andorra",2021-04-10,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",23.76,0,1
"509","Andorra",2021-04-11,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",23.76,0,1
"510","Andorra",2021-04-12,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",24.67,0,1
"511","Andorra",2021-04-13,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",25.51,0,1
"512","Andorra",2021-04-14,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",26.48,0,1
"513","Andorra",2021-04-15,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",27.6,0,1
"514","Andorra",2021-04-16,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",28.85,0,1
"515","Andorra",2021-04-17,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",30.24,0,1
"516","Andorra",2021-04-18,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",31.77,0,1
"517","Andorra",2021-04-19,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",34.18,0,1
"518","Andorra",2021-04-20,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",34.18,0,1
"519","Andorra",2021-04-21,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",34.18,0,1
"520","Andorra",2021-04-22,"Europe",77287,"Oxford/AstraZeneca, Pfizer/BioNTech",34.18,0,1
"521","Angola",2020-12-14,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"522","Angola",2020-12-15,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"523","Angola",2020-12-16,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"524","Angola",2020-12-17,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"525","Angola",2020-12-18,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"526","Angola",2020-12-19,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"527","Angola",2020-12-20,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"528","Angola",2020-12-21,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"529","Angola",2020-12-22,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"530","Angola",2020-12-23,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"531","Angola",2020-12-24,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"532","Angola",2020-12-25,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"533","Angola",2020-12-26,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"534","Angola",2020-12-27,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"535","Angola",2020-12-28,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"536","Angola",2020-12-29,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"537","Angola",2020-12-30,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"538","Angola",2020-12-31,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"539","Angola",2021-01-01,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"540","Angola",2021-01-02,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"541","Angola",2021-01-03,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"542","Angola",2021-01-04,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"543","Angola",2021-01-05,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"544","Angola",2021-01-06,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"545","Angola",2021-01-07,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"546","Angola",2021-01-08,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"547","Angola",2021-01-09,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"548","Angola",2021-01-10,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"549","Angola",2021-01-11,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"550","Angola",2021-01-12,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"551","Angola",2021-01-13,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"552","Angola",2021-01-14,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"553","Angola",2021-01-15,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"554","Angola",2021-01-16,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"555","Angola",2021-01-17,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"556","Angola",2021-01-18,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"557","Angola",2021-01-19,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"558","Angola",2021-01-20,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"559","Angola",2021-01-21,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"560","Angola",2021-01-22,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"561","Angola",2021-01-23,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"562","Angola",2021-01-24,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"563","Angola",2021-01-25,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"564","Angola",2021-01-26,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"565","Angola",2021-01-27,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"566","Angola",2021-01-28,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"567","Angola",2021-01-29,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"568","Angola",2021-01-30,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"569","Angola",2021-01-31,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"570","Angola",2021-02-01,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"571","Angola",2021-02-02,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"572","Angola",2021-02-03,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"573","Angola",2021-02-04,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"574","Angola",2021-02-05,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"575","Angola",2021-02-06,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"576","Angola",2021-02-07,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"577","Angola",2021-02-08,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"578","Angola",2021-02-09,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"579","Angola",2021-02-10,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"580","Angola",2021-02-11,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"581","Angola",2021-02-12,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
"582","Angola",2021-02-13,"Africa",33032075,"Oxford/AstraZeneca",0,0,1
